ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_206_Equipment_Initial_E2,X12_00401_850->TD3->TD302
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_207_Equipment_Number_E3,X12_00401_850->TD3->TD303
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_187_Weight_Qualifier_E4,X12_00401_850->TD3->TD304
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_81_Weight_E5,X12_00401_850->TD3->TD305
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_355_Unit_or_Basis_for_Measurement_Code_E6,X12_00401_850->TD3->TD306
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_102_Ownership_Code_E7,X12_00401_850->TD3->TD307
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_407_Seal_Status_Code_E8,X12_00401_850->TD3->TD308
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_225_Seal_Number_E9,X12_00401_850->TD3->TD309
ASC_X12_850_004_010_DEFAULT_X->TD3_Carrier_Details__Equipment__S26->_24_Equipment_Type_E10,X12_00401_850->TD3->TD310
ASC_X12_850_004_010_DEFAULT_X->TD4_Carrier_Details__Special_Handling__S27->_152_Special_Handling_Code_E1,X12_00401_850->TD4->TD401
ASC_X12_850_004_010_DEFAULT_X->TD4_Carrier_Details__Special_Handling__S27->_208_Hazardous_Material_Code_Qualifier_E2,X12_00401_850->TD4->TD402
ASC_X12_850_004_010_DEFAULT_X->TD4_Carrier_Details__Special_Handling__S27->_209_Hazardous_Material_Class_Code_E3,X12_00401_850->TD4->TD403
ASC_X12_850_004_010_DEFAULT_X->TD4_Carrier_Details__Special_Handling__S27->_352_Description_E4,X12_00401_850->TD4->TD404
ASC_X12_850_004_010_DEFAULT_X->TD4_Carrier_Details__Special_Handling__S27->_1073_Yes_No_Condition_or_Response_Code_E5,X12_00401_850->TD4->TD405
ASC_X12_850_004_010_DEFAULT_X->N9_Reference_Identification_S38->_128_Reference_Identification_Qualifier_E1,X12_00401_850->N9Loop1->N9->N901
ASC_X12_850_004_010_DEFAULT_X->N9_Reference_Identification_S38->_127_Reference_Identification_E2,X12_00401_850->N9Loop1->N9->N902
ASC_X12_850_004_010_DEFAULT_X->N9_Reference_Identification_S38->MSG_Message_Text_S40->_933_Free-Form_Message_Text_E1,X12_00401_850->N9Loop1->MSG->MSG01
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->_98_Entity_Identifier_Code_E1,X12_00401_850->N1Loop1->N1->N101
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->_93_Name_E2,X12_00401_850->N1Loop1->N1->N102
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->_66_Identification_Code_Qualifier_E3,X12_00401_850->N1Loop1->N1->N103
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->_67_Identification_Code_E4,X12_00401_850->N1Loop1->N1->N104
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->_706_Entity_Relationship_Code_E5,X12_00401_850->N1Loop1->N1->N105
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->_98_Entity_Identifier_Code_E6,X12_00401_850->N1Loop1->N1->N106
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N2_Additional_Name_Information_S42->_93_Name_E1,X12_00401_850->N1Loop1->N2->N201
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N2_Additional_Name_Information_S42->_93_Name_E2,X12_00401_850->N1Loop1->N2->N202
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N3_Address_Information_S43->_166_Address_Information_E1,X12_00401_850->N1Loop1->N3->N301
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N3_Address_Information_S43->_166_Address_Information_E2,X12_00401_850->N1Loop1->N3->N302
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N4_Geographic_Location_S44->_19_City_Name_E1,X12_00401_850->N1Loop1->N4->N401
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N4_Geographic_Location_S44->_156_State_or_Province_Code_E2,X12_00401_850->N1Loop1->N4->N402
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N4_Geographic_Location_S44->_116_Postal_Code_E3,X12_00401_850->N1Loop1->N4->N403
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N4_Geographic_Location_S44->_26_Country_Code_E4,X12_00401_850->N1Loop1->N4->N404
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N4_Geographic_Location_S44->_309_Location_Qualifier_E5,X12_00401_850->N1Loop1->N4->N405
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->N4_Geographic_Location_S44->_310_Location_Identifier_E6,X12_00401_850->N1Loop1->N4->N406
ASC_X12_850_004_010_DEFAULT_X->N9_Reference_Identification_S38->MSG_Message_Text_S40,X12_00401_850->N9Loop1->MSG
ASC_X12_850_004_010_DEFAULT_X->N9_Reference_Identification_S38->MSG_Message_Text_S40,X12_00401_850->N9Loop1->MSG
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->REF_Reference_Identification__REF__S46->_128_Reference_Identification_Qualifier_E1,X12_00401_850->N1Loop1->REF_3->REF01
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->REF_Reference_Identification__REF__S46->_127_Reference_Identification_E2,X12_00401_850->N1Loop1->REF_3->REF02
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->REF_Reference_Identification__REF__S46->_352_Description_E3,X12_00401_850->N1Loop1->REF_3->REF03
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_366_Contact_Function_Code_E1,X12_00401_850->N1Loop1->PER_2->PER01
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_93_Name_E2,X12_00401_850->N1Loop1->PER_2->PER02
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_365_Communication_Number_Qualifier_E3,X12_00401_850->N1Loop1->PER_2->PER03
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_364_Communication_Number_E4,X12_00401_850->N1Loop1->PER_2->PER04
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_365_Communication_Number_Qualifier_E5,X12_00401_850->N1Loop1->PER_2->PER05
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_364_Communication_Number_E6,X12_00401_850->N1Loop1->PER_2->PER06
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_365_Communication_Number_Qualifier_E7,X12_00401_850->N1Loop1->PER_2->PER07
ASC_X12_850_004_010_DEFAULT_X->N1_Name_S41->PER_Administrative_Communications_Conta_S47->_364_Communication_Number_E8,X12_00401_850->N1Loop1->PER_2->PER08
